RTENO,CV_gpp,MEAN_gpp
14436,0.0914001954741854,141.62829350265594
14007,0.07494298483733793,176.60070934014485
14012,0.1056577214576124,178.2881156870961
14015,0.13738550616830875,185.37333791020563
14016,0.09826858902336429,187.34603299096415
14020,0.10498757347726669,208.02933936118183
14021,0.08703745931611885,193.1385071253606
14025,0.12017448642714217,174.93719819699996
14026,0.21172468947155268,114.41061059414184
14032,0.13247765044323373,157.23973057815917
14038,0.09314244708995532,301.893868246748
14052,0.11015964858078273,197.9722417862235
14053,0.14750379061067695,142.07606360279695
14057,0.07818297849974008,334.2640974485317
14071,0.04028395845440131,513.2572856394738
14079,0.093068339048772,204.42759505075287
14080,0.1267540592739504,176.15776935280033
14083,0.04156164121259049,487.84217223830245
14097,0.10290748967703432,167.86414639987262
14098,0.08269088891503319,233.71263869142223
14108,0.0740689799182606,362.5627098376012
14114,0.11643142196935614,248.55207981135737
14123,0.1122816634387056,212.8846662732257
14138,0.10894154793065584,207.6687957264309
14148,0.12662278378249617,144.47892485364244
14149,0.10652134703629332,188.4401218420739
14153,0.07142664829081616,248.68731255581457
14155,0.10220005981467732,206.3317783945356
14157,0.07066922220058468,232.38025660946468
14159,0.09664549541137914,190.9329807357769
14161,0.08496820715430205,199.71718677851575
14163,0.07703650255602772,172.386696256926
14171,0.23593108101159072,116.05488579728232
14172,0.05169509299713324,364.7012224091942
14173,0.1217622852297133,241.79452637410375
14179,0.09809977426908097,154.03263313075848
14183,0.142556076712205,225.24654521262545
14186,0.07328488659566991,319.6367107164399
14187,0.10358565416234491,197.7905106210167
14189,0.06742002982220838,319.63860639834377
14190,0.08607052841660705,176.32268894856716
14194,0.05753315959688214,573.3365308284901
14195,0.10230221439886968,174.98996421444227
14196,0.14609937698290792,148.3797445363366
14202,0.08985183157618427,323.7760365047678
14203,0.11011270507302112,181.56598461902036
14204,0.10942758723037532,179.97662424561054
14303,0.12777696737782077,160.04566627690826
14319,0.06236392402388328,577.3847473421009
14352,0.09325561865696357,216.45720407348207
14357,0.07009600744574529,235.63094846641155
14411,0.12100020307285284,165.19466935383943
14432,0.1587912366517575,180.10465819004537
69002,0.04973590138840048,254.7338937407284
69003,0.07207992384737669,287.86367266670675
69010,0.07590874981721757,297.26596013429565
69019,0.04549367209584019,316.57274617983296
69027,0.06531533129690094,260.7645607002104
69034,0.05914141027831396,272.775609653267
69041,0.05499401290384063,283.05762028135325
69051,0.06995908818871042,329.11215881852075
69052,0.0791564486115901,220.5319045547381
69059,0.06570144408022988,201.80989649082483
69127,0.05516360354713717,267.6436803175696
69202,0.06166920313689977,219.51648940358797
69210,0.05481819621411557,324.0504449273192
69219,0.07666444329363974,320.5653465857965
69227,0.06792753058550918,300.06889234093853
69237,0.06319515674162264,235.01692545761347
69244,0.08128599139937719,312.03884532402606
69251,0.07598887185024618,273.66214833611446
69900,0.05048516259838438,296.65984761721893
69901,0.07951177449473766,314.7969724230913
69903,0.05941065486319727,318.6327498330553
69904,0.07162247467197945,261.9551617493732
89003,0.05542227913995438,273.439294023349
89018,0.06771704836142821,283.12731880397246
89024,0.05756943338770701,248.13756981148111
89034,0.06215620752906358,269.61592202657727
89042,0.08181793565022358,277.3306206196691
89043,0.0778791323865536,269.6607069644881
89054,0.06089831661716242,291.67649382218764
89060,0.08802894439835152,276.5499500516133
89061,0.10580128576480904,219.93517552601548
89066,0.07951867106387167,210.46949160561851
89072,0.06162428737861923,260.2919002589171
89079,0.05978452168406604,284.6844956343514
89080,0.09112063962713791,272.1809426832892
89111,0.06300817304087519,281.0210713514142
89905,0.05275382291354728,298.21169626160486
89907,0.05507747252594192,302.61809329381964
89910,0.0597562785559181,254.3716981962943
69004,0.2026418042511752,82.72557080508679
69011,0.09915071111953104,116.08398212924934
69020,0.11004099182373324,221.1359172917924
69021,0.13201410339746647,66.52554664328377
69028,0.0970065251832245,188.6397494338808
69029,0.1005291267040569,160.41238527620703
69043,0.05572328129877737,285.40571116308837
69044,0.2283796112827972,83.3785759370714
69060,0.10059418398959312,142.3072709470962
69139,0.06661932018206751,155.10955909147978
69147,0.07662837567234734,247.63266353797155
69203,0.06089247579808522,244.35900024635424
69204,0.1749292529378044,82.6524499349149
69220,0.1005212864755068,184.333274888377
69221,0.09727593511310682,65.98706520223624
69228,0.09402502055376524,172.74800759158967
69229,0.08143696259439469,170.9880795527456
69238,0.07780309796692512,207.0729039511781
69245,0.09893854373329432,217.47913391882537
69246,0.13773821170111158,56.245979635455654
69252,0.08360028369625512,197.63564835232555
69253,0.07860689847181292,154.70879931135698
89004,0.09523200350419551,230.8060924847503
89005,0.07911046050548995,114.748377441726
89019,0.08880838834253588,221.2637616749595
89020,0.08972755099928678,167.7485791893739
89025,0.05619980271943926,270.6960857228817
89026,0.13869186312949472,80.00936329030664
89027,0.06827940618334767,278.87772196388687
89028,0.10786127977666712,227.8121097055368
89029,0.10141037382639469,159.76112650567438
89035,0.09456358001358545,198.7152598300594
89036,0.06220766703619942,219.92623927763327
89044,0.10574720875803664,98.0894506433838
89048,0.0941444130740188,246.81972730871584
89049,0.08553823126574142,197.38243255540735
89055,0.07948839455464911,217.71866334696432
89067,0.08893656427284599,246.24074696987532
89068,0.08674827573161038,167.92173976877805
89073,0.08836340153285412,252.51205760523015
89074,0.07318081174164606,231.83788801854428
89081,0.1136447907539328,90.7503076163472
89113,0.10516294115595022,112.78490873570094
89902,0.09645131278488411,227.07675898526955
89903,0.09102176622691294,216.2041668244292
89904,0.08849153217233956,257.08025292042765
89909,0.09307710860590376,276.994178786407
69053,0.10942291066013236,65.15174399009001
69112,0.10286000440566093,180.9954605902512
69136,0.06762241687036041,182.44725445666137
69211,0.09175171610675566,107.80910498081889
69212,0.07054785786742099,183.5909487994109
69239,0.11982166968540708,68.51390518401176
14023,0.12075015954974798,39.45371982246401
14084,0.08260767522374868,42.6010657942023
14096,0.09252199869041518,64.00954790662975
14154,0.0766080363185163,79.15831744538708
14170,0.09100406055269372,66.68283860139402
14192,0.07377188354544664,57.706386511733
55002,0.1902045164845814,43.23782367037168
55007,0.13482126524375085,35.6249990833671
55019,0.11433939804015798,136.5715083558474
55045,0.22218702014487215,40.07544242683102
55101,0.13364782154588398,50.63776370647173
55108,0.21468928035683996,48.72895977858673
55114,0.12317365641760578,111.23519067966842
55120,0.07828559231270042,63.9999524228998
55903,0.13322343668551126,48.07006738849542
55904,0.17169593501689942,56.9711599164494
55907,0.12499506006730296,35.27082100361764
14018,0.0926139560833411,129.97079105394016
14022,0.07890676896145005,239.01140152568172
14082,0.08682161364235962,148.6989713619627
14110,0.11649558693106173,200.90469762327663
14117,0.06802256071149798,235.98940684560543
14132,0.10970396671523164,205.76906383173545
14156,0.111069435660717,220.600614441676
14205,0.1293881446499957,203.03337021563536
14422,0.07968700159471308,264.158093700844
14423,0.08417640363575728,143.8027210103118
14424,0.12727470628110893,138.366011607541
14426,0.06767401638231882,96.97325242731311
14024,0.11508245413077392,143.6235052699081
14027,0.08467889426939222,170.98511244040768
14028,0.07135270129931297,212.99248253560327
14033,0.24432429541595335,129.75293336328392
14039,0.13434915334321768,231.42439209785303
14042,0.09173506544573436,149.3776899914917
14045,0.08864519194762567,318.2101093601998
14054,0.08911441508267799,166.61914497752505
14055,0.09703780983544842,203.88487587023056
14099,0.19215409365898603,237.8145993896743
14103,0.1817682162802927,170.29897184839416
14104,0.1843269724729856,180.40258055823753
14118,0.13896644789533655,99.68587764424709
14125,0.2578889706359982,67.01012110020677
14133,0.18948450496493843,131.2882821125768
14134,0.21720690211352311,104.89511479591836
14135,0.1301728084299503,300.851933912379
14136,0.1598029702466144,300.2053289216283
14140,0.27820108806441707,93.86157525541164
14141,0.08754785267498148,208.40178987803452
14145,0.18973409954993456,138.09479406370278
14147,0.13420911052971274,165.46884764501118
14191,0.10020784411976816,151.58141936327038
14197,0.10168613829651632,178.91896428010725
14245,0.18511452625208732,140.04310091786917
14341,0.0875990153573625,208.52013906953135
14425,0.14162495320333426,126.24888992172563
14427,0.14746830400977984,208.3774708255744
14034,0.17112121834269847,88.5772653737284
14040,0.2316105974905061,61.589178604048264
14116,0.1047109736939846,49.60267631849561
14128,0.13414371145349033,117.14253929473426
69022,0.10663491406113255,45.95957475906417
69023,0.10958462522790097,61.237354700513265
69030,0.15864893968657162,56.55467839215876
69031,0.15585836272802508,63.81757393987042
69045,0.15229438094746403,77.10347716145776
69046,0.13972535424440155,137.36536167744185
69061,0.1577732398684582,57.417404997600315
69062,0.09841973262468272,101.72808149408614
69105,0.12625887367701588,168.27054807565517
69155,0.14612509718961603,76.92663472138928
69205,0.2447900628285374,82.07475614464843
69222,0.14527208663925342,52.50914255373727
69223,0.12275795071311922,87.85151968147257
69230,0.1524904179101147,60.295244965111
69231,0.14063864519117475,67.6256863300437
69254,0.11371152422899256,55.24632993781864
69255,0.18059837870248888,55.549206558305784
89006,0.128809893218939,112.40603367247137
89014,0.10027323149473262,162.4901178594125
89015,0.19679850245988623,90.18401856195882
89021,0.19298713501935696,85.65202051879206
89022,0.1722450234979824,98.60792289969562
89030,0.10308915947726416,112.08987001105854
89037,0.10573566833888116,162.51161680445935
89038,0.19633935247785397,104.97951389356516
89046,0.1734933615831205,113.98646889861418
89050,0.09261883918813116,115.72495115595213
89056,0.21116761883148033,93.8644969652443
89057,0.15486177360862155,95.577818955352285
89063,0.10510012048541784,160.66705727701262
89075,0.1805186396806802,62.90052693215471
89076,0.1757059363086221,81.20610191360082
89082,0.08727783614105464,169.50205699681024
89083,0.16589791100143161,121.97375342056658
89145,0.10876729950535892,139.4624266251037
89164,0.2063507697832005,82.45563812093569
89183,0.07805436163722387,173.0911046424849
89900,0.15210042974632793,49.81044425079992
89901,0.15446796565875012,53.78159477199529
69006,0.1044491863937424,145.09250831958292
69013,0.08204798342680994,154.6489813994884
69014,0.08236173116065129,175.02021476782204
69048,0.08254295029850282,164.77929376752283
69049,0.0986759398987014,192.24812951659348
69054,0.09105839437108208,127.60134526400724
69206,0.0998836905280885,189.9532767648888
69213,0.08085077741862763,173.5094056210403
69214,0.0861711385434568,166.55901895788236
69234,0.082666582520497,192.69376653364856
69240,0.07237734114914145,170.49284752216505
69241,0.09403704021557235,211.10580756324788
69247,0.07582589036715744,164.13362166131938
69248,0.08755892505576585,157.83672193539192
89007,0.06657471980252364,187.3200180996534
89031,0.06612712706563284,202.912920917496
89051,0.06673061134519191,164.5555310366851
89069,0.07330901472451708,187.58163147216663
89070,0.06505948201584677,185.61350419131173
55004,0.19280464765615024,56.23303220020305
55005,0.13930259168853343,57.94219367577102
55009,0.1540695747922846,40.20725976657621
55010,0.15071869104953395,41.5863054690508
55011,0.13700724832797365,47.19983366497963
55015,0.10346984788773926,47.50092656931558
55016,0.10417281281542366,41.439943207569165
55017,0.10440303035428757,46.59777391171241
55021,0.12950141852889815,41.17891946103003
55022,0.07840195625476426,40.077743862085455
55023,0.0865120895701355,47.022393004707354
55027,0.13239596301942136,51.18547103223412
55037,0.07377240928309337,95.31982338251136
55043,0.12413071725005874,100.97620765556243
55103,0.2335018778777619,51.71912441520361
55130,0.13949176158968846,27.15284565154384
55902,0.12209761494387818,77.03048312543653
55905,0.08882244831068574,69.01350672290447
14046,0.21609503546531195,120.68981723245216
14047,0.186658010283275,110.30639912801514
14050,0.1551185080939611,189.6428009524731
14066,0.07789149546564547,108.37650738407396
14105,0.12519642551777604,218.6614899657273
14106,0.15633023373424745,158.6221803178549
14107,0.08145174133366623,182.1191280623615
14111,0.11045576890392614,151.87884659276568
14119,0.15552025739304112,231.5852605146376
14120,0.18715749081519728,202.77490541230307
14122,0.12721174307965338,174.80148580632374
14126,0.14341688790488236,104.88601972455712
14129,0.13686695947997832,215.4801960941287
14130,0.14419971328510628,108.90112440192428
14137,0.13946847824792932,99.30085076252402
14221,0.11377658712321102,142.60080954812454
14313,0.09558270867283616,177.28214239907237
14366,0.07631590264630403,137.38514991254806
14029,0.11273961546882974,23.342409775412857
14030,0.10076322071873256,52.184614669169775
14031,0.15006373953184926,25.20409174842672
14035,0.26771851403308433,47.24020927521863
14036,0.2475268024225161,35.48206895091843
14037,0.14413485824246192,34.26091392129577
14041,0.24460266926940769,49.5318357865605
14043,0.12208245972289308,19.70087210196661
14048,0.17823078457586466,37.800105315883435
14051,0.2536085991730497,54.12003622810885
14056,0.11173776452291598,25.751232221526685
14058,0.12117689818264356,27.757936328789093
14059,0.2798461940535242,42.17428891884184
14060,0.26197638311822147,38.52543852723293
14062,0.13154253637334656,35.223112399190065
14063,0.1608840669502482,28.62963893865016
14064,0.15794703302227417,26.362090918563158
14065,0.13045335816165804,23.05590005191248
14067,0.15270721581693197,37.55698775432776
14068,0.1390950518839696,34.45873481237526
14069,0.20031434247958968,23.149924614172537
14070,0.17765873818497058,41.50066101287637
14085,0.2434216158424249,41.87023964494675
14088,0.2056411896314764,30.22786454799395
14089,0.1385151387671875,110.8450784427896
14092,0.1222517661055831,115.3618449739792
14094,0.2662030689116474,31.5198713025583
14109,0.12786392560427026,40.73727053941466
14112,0.16253662273849862,60.28154179249059
14124,0.09613215051982496,23.576969602372504
14131,0.15858625378219332,42.99585363677987
14139,0.1873893713565979,30.17739536812776
14150,0.12031274101047897,139.76530768304244
14907,0.1921926806520294,38.13492030241462
55025,0.0797513852983465,23.25109477125839
55029,0.1491189385493626,30.05257232066418
55032,0.13567782433956982,36.42640075454636
55906,0.13061738621999253,28.766694620847588
33004,0.0977772620758404,157.72725041564289
33017,0.13098792184664018,104.64347267547718
33023,0.13114137575199727,63.345604875400106
33124,0.1501748101007356,92.75651768280618
33204,0.1201826885904333,148.08266907571914
33217,0.12949762590758274,76.51564169720574
33223,0.07957595059048934,73.63729509638257
33224,0.1821015939940442,59.45991669735441
69008,0.10423519504912138,103.14843113444412
69024,0.15059138622708343,43.447896554568594
69035,0.09410936226298848,150.14284210320852
69056,0.15810278335902656,71.73830318111281
69063,0.17095576459265158,47.80705734724631
69164,0.17186267261883398,53.747698970139155
69224,0.1594226518062163,45.859210043464415
69232,0.2202236550382412,47.404226391796826
69249,0.1317148523201219,64.93837336908044
69256,0.12682819495183664,53.06970578260594
69905,0.1117843023712214,109.84000397418824
89016,0.12527671031757187,121.20630976244098
89023,0.15826216218159442,111.3299520682667
89039,0.12220836753864388,113.5106580190196
89058,0.11812727052031492,135.50693653838695
89065,0.1338510319050935,109.45897092489534
89906,0.08089995674839308,130.84331759117717
33001,0.06991411361042804,212.04017619100097
33002,0.07634720970943447,233.83590371039529
33003,0.07387298701722243,216.49230160561797
33005,0.06494338304070481,235.99310462966287
33007,0.07338243261330106,235.99379759594677
33008,0.0613204712633113,225.59386441412073
33012,0.08405898188188037,126.60212954813132
33018,0.0712117787344623,157.73229112770704
33029,0.07796242703555704,214.11612286638007
33109,0.07460012241927283,205.37709510689265
33111,0.06974300084618507,157.5728538573291
33202,0.07414882873738218,227.1526242379151
33205,0.07296596238905353,232.25372200285773
33207,0.07043545025802538,177.54394161329182
33208,0.1266269841425895,154.5906963087139
33211,0.1007125777833252,94.61454940786312
33212,0.09398891490632114,156.3448844915119
33218,0.08188199398030509,136.57769619311563
33906,0.08293540687607732,230.8251331626367
33907,0.08644403602660826,200.2043273283386
53001,0.07188017708201618,193.06202869073832
53013,0.05633322644184751,206.69987402393204
53063,0.05842537353931736,198.355640876055
53101,0.06888918160412545,206.79466572701085
69007,0.08442552218650189,175.9208278270673
69015,0.08821844234045156,96.549058242397
69038,0.07453247219237996,115.97064826987108
69207,0.07715515890279424,209.98720435207028
69208,0.06568501792386841,165.73397206339692
69215,0.06007318115453952,185.1873176142319
69235,0.0741070080439693,190.51365594742649
69242,0.13639548339479002,67.5404035091284
89008,0.06966438933468155,192.70448277134165
89032,0.06837983891516793,208.2894978015727
89047,0.0937495027317296,174.23489836816483
89052,0.05523885871856425,215.2450606441177
89071,0.05771808824157089,209.6003382279846
89077,0.07637911825561013,180.2955023022607
89084,0.10978734930098406,142.36696081324286
89147,0.0826284002495312,193.3526732112372
89908,0.06302234800559862,202.98915069359455
6002,0.11623896825112646,62.240911611003234
6051,0.14552482993423915,60.35115954101251
6052,0.129290693061747,117.03258321471311
6101,0.16094158374615,44.753822196568386
6107,0.14742529078002542,54.521131745848834
6108,0.14734652946275034,59.26434291885529
6014,0.12377241690494152,147.79546310960998
6058,0.0994563096368834,152.02459760699273
6064,0.14102530414356848,94.29843149215692
6012,0.2479091081263863,30.92741112728491
6013,0.15354115381740366,43.378477864509385
6018,0.21915899586584825,25.861169626666587
6020,0.26420341276405446,50.87191657955496
6024,0.12705963210043328,87.2072933929119
6025,0.16487731990640486,68.56154808921785
6026,0.18895110082224792,30.42189561970717
6056,0.2473145984330476,33.962881726028776
6057,0.24523863506058471,45.65762699168335
6063,0.22129360685259275,33.00235208884206
6068,0.16276835865656858,39.82143244718124
6069,0.2866776630177202,28.17009458964037
6070,0.1757426793346061,75.81631324171167
6074,0.11557262811941542,90.1522262090589
6076,0.18177551005004183,41.0999883331521
6080,0.1847014797892662,33.68646986250201
6106,0.2024889784025339,27.848113578983664
6119,0.25777843625166474,33.40549248567166
6130,0.1537781783603069,37.621296067586755
6176,0.16230621965523373,35.29210489990916
14044,0.23875634779903235,25.050332281297223
14049,0.16840089403095948,122.44365498084484
14086,0.23059033040390944,23.509725185266515
14090,0.1512592096371284,97.55151192478684
14093,0.108142447696762,85.48989998214097
55031,0.1397661031079568,31.893363079648424
55033,0.20491969526528528,32.4291822819283
55006,0.12161135252558376,65.61147859860192
55012,0.12226057037209632,35.43020550723964
55018,0.14892671873974486,59.31679199617738
55024,0.12763705077208992,55.09900563508129
55028,0.15326887458474847,36.12163875650062
55901,0.10011075643712534,70.86132640504863
55908,0.15232344384539478,60.28605322877112
85001,0.22585379176876128,45.6702234632797
85002,0.1635302200381561,71.91814828043243
85004,0.19634072696016572,32.91241441973835
85005,0.17551679751410482,66.08269295434847
85009,0.16378934153294894,30.506055869040622
85010,0.16630867301700744,85.03988546646981
85014,0.20021462066292467,33.555441717400484
85019,0.155246307513183,62.44399731723677
85024,0.1305832430306062,71.17864958641348
85025,0.21699504596599145,44.01421623956572
85102,0.19341751788189784,75.45058479381481
85104,0.1434518992100966,40.35064868371493
85105,0.21450264618320505,61.870530610431466
85109,0.1408698544016192,27.44809713596623
85110,0.1338954782050196,69.99506625466175
85114,0.1805578171239798,33.90515315444921
85119,0.13270741658649257,57.04034360326682
85151,0.20825081217673844,40.12736506425446
85152,0.13571878262911322,92.49506679111796
85155,0.1683517600314341,66.43009126681568
85159,0.13446926456970232,39.760588116657274
85160,0.16482263686200668,56.97960481766439
85164,0.15043709499511207,39.68178095485656
85301,0.13334808670674075,67.16405377760809
85302,0.23458925097169317,53.360403304503414
85304,0.22070911464695103,39.43004307729238
85305,0.14716451760377564,66.72187975187332
85309,0.15836668867335477,32.365316727202114
85310,0.20478995964810143,51.729176389583394
85314,0.16552882351719647,31.055632035111593
85315,0.20531523601015075,60.169998014799575
85319,0.11169184656193835,113.58001740699038
85015,0.09770605576226356,133.8577841829345
85020,0.08211176534364178,128.9393835580164
85115,0.0950673156403922,107.99177454346923
85120,0.09633456697214254,66.67322798270449
85165,0.09061448514920475,101.04495691981802
85169,0.17982177668716604,58.67336947113251
85170,0.10890516184417412,90.736181869779
85320,0.088936235750153525,119.93255502662696
85908,0.10347039779822374,95.09068671608227
33010,0.07668680933947498,131.25025971365233
33014,0.09821377740969714,90.10714484814596
33015,0.1537585127994892,72.25585152077728
33020,0.17096389920836338,83.28042414442382
33021,0.12211836323771076,139.0079550476514
33025,0.10806720940217024,96.11183252576548
33026,0.152099190146216,106.07670167922367
33027,0.11444236603454956,123.31028450194088
33214,0.11977752355859882,63.23363323449158
33219,0.10889739123111544,134.1110249365801
33220,0.14710285928293942,56.753002063528704
33221,0.11723597549158515,153.46344369982472
33225,0.12829234257910072,133.42134329468462
33226,0.12409877159950232,83.80560157932042
33227,0.15487827635480655,93.59905378080434
33901,0.194152635080944,51.02830460242703
33902,0.19556390743198507,39.332531681858626
33903,0.14223616584808482,36.489986587943505
33904,0.1990953722642329,35.19187808638651
33905,0.2046411625697346,40.85621930034332
33006,0.07015501420781751,209.55009735166755
33013,0.0843492334249835,89.45843134367585
33119,0.07773821036057219,99.19799995555722
33209,0.08201392421042997,128.05556728504806
33213,0.112420264577741,109.63144991529454
53002,0.09423310486247052,159.75956952896726
53003,0.08912446924661196,125.29137278230736
53014,0.12769656011808037,103.28077471922116
53015,0.09773284118979086,173.75007938285253
53016,0.0963611339502803,102.55729545427052
53025,0.073397933389934375,197.55188412528892
53026,0.05938252089445244,161.9689047372974
53027,0.0605024128962079,127.55411268810052
53036,0.07979105999812763,150.37951733901787
53046,0.09676979039769962,102.3605083691086
53064,0.08751046818357977,190.8747483811607
53074,0.07674200840335314,175.60843183299474
53075,0.07138392120064252,190.55452901147913
53076,0.10097358247798012,151.39396550711126
53086,0.05138992966088767,178.97338835477692
53087,0.06155011949037345,132.3741341248765
53097,0.12056321559857096,80.75561443329748
53137,0.0975623287188621,108.11385738939396
53800,0.10005213382404196,182.07823168324975
53900,0.0981110975955668,142.1164760033734
53901,0.0496044066437977,168.21231849890404
53902,0.06478524793123264,160.66542172618378
53903,0.06775848513785857,168.84243700067594
53904,0.06975163074865323,144.84000783579856
53905,0.06469459735346159,178.77396180507938
53906,0.06683588821377899,184.0131695164401
53004,0.17194092374051237,80.60807743526998
6003,0.0777989744540349,37.9272668976597
6004,0.11414514105924436,49.807911748370614
6010,0.10258398147855988,37.92896985396552
6011,0.09968557858940756,116.55112139643111
6017,0.09649669256400924,54.76797326531109
6053,0.08539049678628186,38.68738286769674
6054,0.09067384593469896,49.00811650884965
6055,0.13610352140900112,38.885280836239914
6060,0.10398290903562164,41.521273303030895
6061,0.1258098949450883,50.51932953317356
6103,0.09009147601393652,39.093854931038656
6105,0.09933139579802784,122.7130648109968
60013,0.10757466167567566,67.95747841862233
60019,0.16000233803579125,69.50685249265176
60051,0.21313173739624863,31.22885920156149
60057,0.09152554888169324,98.4673184348924
60063,0.12255117196219124,54.72774235627133
60107,0.09279557314995458,125.0185751288951
60163,0.12092029964356758,51.66300618511675
60201,0.13917194106853736,56.17737095389411
6009,0.10974447844579222,123.12362468405333
6028,0.18723342829289544,73.53101995967708
6029,0.15164780589923216,47.03199401601983
6031,0.14898432846526344,88.79951881336602
6032,0.1476990570966896,98.05022476090308
6033,0.1473497522499349,84.77918888296982
6059,0.115387869051249,121.7470809176076
6065,0.09061747106544946,206.51930277934025
6066,0.11036063616423368,133.98554881791352
6067,0.08778937765544646,159.07288022183553
6071,0.1865293008522134,74.55247267903403
6072,0.20024029868975227,71.24117667193377
6073,0.09375824080735426,159.0201316195108
6078,0.162787348586672,69.73659013930869
6079,0.12035860833054708,153.64482774732323
6081,0.1884182683134279,73.93524179788453
6082,0.17725446049855975,80.1092834691592
6083,0.1710816043122878,67.67993048567105
6115,0.09602580842897572,168.48913693609083
6116,0.13695492452439317,71.3466974415165
6122,0.17178319789764993,106.427349430406
6123,0.09412302638958092,187.08319757109655
6133,0.12347654351384424,121.38814901454658
6900,0.15951986893327175,77.9531186227571
6901,0.14409558792671764,102.3808508724157
60069,0.07867752824217841,194.84345341753067
6077,0.19299581124025517,46.362046186437354
